Index,Cluster_ID,Orbital_Radius,X_Orbit,Y_Orbit,Z_Height,Energy_Level
50,3,113.27774744482862,-109.02215438897996,30.757404288395282,12.61861269946622,1.2553932869878917
51,3,115.40674026757901,-78.49939026280182,84.59646226383688,8.563908209215253,0.9826128615222862
52,3,114.97929616623966,83.30765958466473,79.2469078350031,7.30473214276183,1.0723844766320725
53,3,116.16101217447935,-101.42047807527722,56.63274120490509,7.695822222813879,0.9954548268634573
54,2,39.82657556306609,0.2947893463321231,-39.825484558532395,3.8207339253152233,2.6102020326785693
55,3,121.1710736626826,109.31002263417385,52.2852564714342,7.430476183744593,1.216973084523177
56,1,87.75250246407039,76.8502391807401,42.3620399245565,2.258983802819942,1.594194988476838
57,1,75.00822979630604,-45.8878564499681,59.334131556824644,0.18886596164271596,1.5183031347383862
58,1,84.92161199238292,79.29243970491,-30.403769322701542,3.031236667899206,1.5531960070269595
59,1,78.93005577887246,-38.64361844119927,-68.8231389797568,4.804554347573294,1.7154421440014043
60,1,79.75268145173783,-34.558901903445886,-71.87609128194418,1.1844876397061592,1.6769384412039243
61,1,83.37409746083301,-53.915743587700085,63.5950683684974,6.038567847283538,1.290819977837419
62,3,114.3863898921885,-95.14441288245312,-63.49635335844928,10.021584177055189,1.3523758215515203
63,1,81.91204873092025,81.74614686050028,5.210681410158686,5.061161171248115,1.409159839858239
64,1,80.83226104106528,-53.03650882722522,-60.999861937799345,1.6843308922957259,1.4067501437588759
65,2,42.462256320040744,36.31428400486277,-22.007180396475327,7.709050454133232,2.3862483130179903
66,1,81.44584321953909,-61.90748139457388,-52.92342699714589,0.816132199209374,1.4708965721176104
67,3,132.27650069955448,92.76566989407858,-94.29529747777498,10.780495001673017,0.8104989868631688
68,1,76.81130007874341,-12.50520274623067,-75.78651413056569,3.3436786795870623,1.426161688073057
69,3,117.34501522499092,85.2584665364988,80.62782697058171,10.106502439969567,1.0106591929872433
70,3,116.88429736787617,95.6091330153206,-67.23713747060351,6.648810788750296,1.2599600765317065
71,1,77.22261440419872,70.5902735006633,31.310468896538616,1.2098603154467906,1.7327017773839084
72,1,76.81306436346742,-75.07028595433864,-16.269573554337992,4.194456436506769,1.4530950337734438
73,3,125.94508265553776,78.97013929928113,98.11157395619729,7.1033039915515985,1.2233459193444487
74,2,47.102521239949276,46.97515907419993,3.4614934802025394,6.926412584198246,2.5516440745334195
75,2,37.146268531252616,-32.77758990672387,17.47783927442296,3.2657243870795085,3.074385915014705
76,3,115.83822213447885,-32.346284598600114,111.23044358422398,10.696348425333337,0.93662047467986
77,1,82.35707778193202,-82.0386755769958,7.234913292613286,0.5349533704629819,1.5593861469742314
78,1,77.23888477859515,-68.32910277102556,-36.01359515999095,4.104599875359046,1.767196701633316
79,1,83.16465908877755,80.0438114033583,22.56875666438446,4.251261867292001,1.5437040748094035
80,3,121.01461510425649,86.63702868003877,84.49001319875316,7.60645636314085,0.9921548944728439
81,2,32.42127942501384,-30.245252362285754,-11.677502690921283,7.164053134169453,3.3346836670174893
82,1,87.73752600665031,-48.47696670097278,73.1290446350861,3.520884526667112,1.4626256829073607
83,1,88.9793883654776,-11.610359984606651,-88.21865502784735,1.9223162876145234,1.3791409853149579
84,1,76.93605654757806,-44.32100089492631,-62.88724574000733,0.9828906318475839,1.3597571522181735
85,1,78.06149220032007,44.12191749876012,-64.39606323971395,-0.9252513833451581,1.4370733806359655
86,2,41.429326953624525,-14.645971590480956,-38.754156525476645,6.699300094599387,2.814947099637727
87,2,41.67228394993513,-37.69852256710989,17.759522681117513,2.8703944572758897,2.8303855111456873
88,3,123.29272136336415,-57.37263012816175,-109.13054775525181,9.190688398882616,0.8797279039589792
89,2,50.05102269383175,-7.948078195402871,49.41591773607187,5.473103567835501,2.4741545489752372
90,1,79.11526386252976,-27.41275410852898,74.21432400974246,4.358285550876391,1.4283899031657326
91,2,36.00851377730773,8.732380466973652,-34.933631300375545,5.3959090010202715,3.1082778752042395
92,3,113.10340385992737,-106.75429200192052,37.361759913988536,8.341104427305817,1.2600592616478057
93,2,36.34534980029041,10.87898528058263,-34.678986885004825,7.463741408576591,3.157356734466051
94,3,119.83436513563102,52.66733685416268,-107.64026521776086,9.670116058168235,1.3073600164227486
95,2,48.97278931758894,30.63484444910189,-38.20785781909638,6.632311914365556,2.1984100364652424
96,2,37.41194350481914,32.395998686402685,-18.712369863765915,6.938535179617053,3.102196427543326
97,2,41.11893975819449,-37.313193169058295,17.27694482154092,2.9288557535857884,2.4978127726214043
98,1,79.91788551963624,-33.51166274855695,72.5523044827431,4.513577359973964,1.603804810236387
99,1,85.94196636724043,-74.73236467263943,-42.43931259461583,4.224937588027204,1.5345647547091485
100,1,92.63466212936811,-63.90851168509898,67.05880077974668,0.9666337428470055,1.4183711443720741
101,2,37.3456561353984,-30.064430502584926,-22.154639485639596,5.511839052651597,2.803844958759393
102,1,77.5528027874089,-21.36225319968783,-74.55260799204252,2.9213854247447375,1.7259656220241246
103,2,45.22080438534536,-17.06740448762645,-41.876304198358035,5.731006431196534,2.2958007753635945
104,3,123.40945744813156,-87.01817093601905,87.50846881640636,9.66771993313707,0.8371280645519831
105,1,89.23353662868017,44.522763409743185,77.33270716599826,5.862733563662367,1.4793873945522045
106,2,42.91964092662982,-38.89541634237643,18.14503140873649,8.163533455345657,2.5676734731297355
107,3,118.2035395460647,73.85131418766369,92.2933375383785,6.3755616131371875,1.2705473648850245
108,1,82.95327415346155,63.94882260400045,-52.83742783616017,4.244139980612097,1.3971964971691608
109,1,85.54351790291454,-48.471926709245025,70.48521672166328,5.65786663907082,1.2531349405808228
110,1,84.10241090598682,47.50841460076787,69.39860274040824,3.7736170413784054,1.607247652343822
111,1,82.53637015553649,81.48356313978269,13.140827085719563,5.181960850371934,1.4860418993270281
112,3,125.33337344794577,-76.30496261972166,-99.42840227744344,13.02454089140153,0.8924699812510594
113,3,125.84647795222837,-82.08953837119562,-95.38681094881359,11.047419092213962,1.154810979714433
114,2,46.91079495518763,-25.286235354227372,39.51239027113241,6.498617191283458,2.3872623274444464
115,3,123.24354943794822,110.94323546316804,53.670951016616435,11.090176948169507,1.1135579839857066
116,3,119.16440959841573,-100.46468145157746,64.08591339578507,9.289775666193782,1.069625902634722
117,1,80.73356843216662,-30.29335552590105,74.83462890114903,3.047806086569911,1.652996632247706
118,3,126.03254483254179,-55.716271864661344,-113.04821717510544,8.297171528572536,1.208227210520839
119,2,35.91532164506382,-28.27055353958221,-22.151436328915683,9.126826717664215,3.1390214173151536
120,3,121.8433665443645,-80.34289675232952,91.60144601647335,7.363142668115997,0.873426533987387
121,3,118.0333059383632,23.65050307698895,115.63959103587568,12.064735449356231,1.266645427502659
122,1,80.14372411467409,79.91739000723643,-6.018910981253997,3.9997282474807427,1.5832648282358066
123,1,86.39225931303649,-82.80911377101862,24.622614517338224,0.20138765039611695,1.5060231933165216
124,1,80.95549534009952,-30.616118048018734,-74.94294857710534,3.735298585982843,1.4167380156293767
125,2,40.23218274078074,25.537099521152214,31.088343090849072,1.799946984696752,2.9252121032070755
126,3,113.2007192951004,-112.73702870977634,10.235487610230575,10.251016033662072,1.246072413053273
127,3,123.7312678301361,121.88391457249624,21.30112690299066,10.770462965977982,0.8644983799201744
128,1,83.22742090570537,-83.17853744504565,-2.8521043316441,1.8152880886958929,1.4054160970016678
129,2,50.8162736165273,49.52307038905957,-11.391187976239308,6.247095391911165,2.4110637160335417
130,2,38.461108825234994,-28.7229692557978,25.57827064516019,9.908314867500572,2.6236273945872384
131,1,81.0957516383197,78.67363840325886,19.67179590625383,1.9885065914761266,1.7138185280478893
132,1,81.24691841855378,79.71494623317336,15.703155719581106,0.882184825886799,1.5703971962764398
133,1,87.88726639881737,-67.00425701659984,56.87355393071655,5.963326804925197,1.4535092466386867
134,3,119.52352233806523,64.02809338764384,100.92708085167796,12.92517438106159,0.9719350249713101
135,1,81.39510762885169,80.52052567545302,11.89993659063199,3.0073913436956947,1.3529709637212202
136,2,43.0394825485827,1.6798899980633826,-43.006685848181334,8.022926070816712,2.794477117910303
137,2,40.93304561578179,-39.550883703333966,10.547123857669682,8.682951831061763,2.592150141562872
138,1,77.76783192724736,-18.982423759182435,75.41553733078761,1.515031534923232,1.673631366099131
139,3,120.97044996449154,97.90429961941574,-71.05348605552877,8.029388329264263,1.0232090601160264
140,3,125.36815874929886,93.4443302888943,83.57830080259727,11.46174902630947,0.8672777387098662
141,1,74.8674235029447,72.01410152738408,-20.471938920700545,6.370028557417019,1.341052071349968
142,2,40.66484837073438,-15.907324939117677,37.424415911222226,7.125761720348709,2.7312550148871155
143,1,76.49939592530413,58.45175145231982,-49.35129511059123,1.2403712929958914,1.795089273932776
144,1,85.97523314462421,-68.60916374027,-51.812386213465494,6.974122223398883,1.347693759289069
145,1,72.38406547608113,33.551650690749504,-64.13844144326808,1.938058204376071,1.5601156953938928
146,2,37.20539076364206,37.017850078130365,-3.7309352002366922,5.329724437657097,2.8598283573000023
147,2,41.8860593753226,-10.009654081536809,40.672457451708325,6.684675668979243,2.6477010893926
148,1,87.8276201461717,85.22201748268425,-21.234373000427492,6.108320841429548,1.3589264265379886
149,1,79.67124869463507,-61.22210630719911,50.98393440950199,4.707951953104447,1.695115248483631
150,3,117.22400236653401,-88.17990649602513,77.2384025027799,9.829731000723822,1.1058280098417022
151,1,89.40578534720295,-48.08947856817817,75.37105879972009,3.9265770602362124,1.372374770471854
152,1,72.75993049791877,-70.31125548979809,-18.717233703469883,3.087029337286932,1.4435686385156914
153,2,29.00597021689959,16.4324100682385,23.90234732349357,7.116279029037012,3.9389358836458337
154,3,122.20007225026666,-115.30704948221553,-40.461611407311615,3.940879844611394,0.9433165671646152
155,1,77.48972887823695,-74.84452133214297,-20.073756703344387,2.406785081860403,1.327175644271844
156,2,34.89383591434643,2.6069748134999546,-34.79631398782219,6.482643869833562,3.1974088051926164
157,3,123.54178223649677,61.983619156420936,-106.86722095405007,6.697971832760986,1.1071259354555467
158,1,81.219003568856,-75.5981409484711,29.689183650833858,3.77264663562312,1.4388117686957969
159,2,37.17960684631636,-12.0062618356271,35.187680258593616,5.591057558027757,2.900742632390453
160,1,73.59847800664552,-4.3142887753397945,73.47191897083988,6.51095139663098,1.751255710095463
161,2,44.36228664140072,15.125798401788737,41.70398900299882,9.146039450429713,2.352023261631142
162,2,43.251005889793305,40.44470140932857,15.325652951479455,5.068388861763674,2.7222116143242987
163,2,39.50412068110309,-21.677870336511756,33.024922232467716,5.698324576866609,2.855755050216268
164,1,89.23318498023833,-11.321648167777292,88.5120420309152,2.852104868783215,1.330144202391569
165,3,114.64957616836924,112.10673497618562,-24.0126068673515,8.096681047680754,1.1012373320660866
166,1,72.37237414537631,-67.66668137994978,-25.670620765043683,3.3900499680562532,1.5100663083318389
167,1,76.54045965059377,-43.923396279269824,62.683149432829225,1.4834358622248196,1.6825557222298961
168,1,79.77206991822251,-69.79158652077875,-38.635703564843176,0.7387693301249474,1.5100089545716666
169,2,41.21669724661346,26.43246767058103,31.625002525892103,7.245422447800538,2.586628463616652
170,2,38.79381971071835,-36.42074586218889,13.360004438231705,7.259059168443621,2.8757552413398515
171,1,81.76027698257148,-57.363143223873635,-58.25987205396326,1.3913684806800153,1.7209550590245224
172,2,33.74230287904778,-33.66024052867024,2.3518527023308975,7.790710861525199,3.181269998695104
173,1,87.2188230203663,-71.13006658228261,50.474119279666695,1.7368445416693372,1.6068871983942667
174,2,39.58924410803716,39.55967551732056,-1.5298111027388444,6.506330476075963,2.6984470240716414
175,1,85.58647915794064,62.50560611169291,-58.46447313764578,4.640688025224912,1.195775207102339
176,2,41.71362673188852,-29.789925779568883,-29.199092060800478,5.932774870592574,2.4994191985299343
177,1,82.28376609576893,-74.5890687183229,-34.743186247615725,3.9094818242822686,1.4246541229416652
178,3,122.84883640116102,-89.2031868575107,-84.46672752973952,7.9671407122248565,0.9238259883459088
179,1,82.23854280008658,24.76744194830516,78.4203528506408,2.6070668331438056,1.2160883722031288
180,1,83.21361379933772,-65.79577011348424,50.945285912622616,2.5882811382393194,1.6592272104286414
181,1,86.64576265066216,83.99631627847292,21.26280877404557,1.5068433069195222,1.576064234511117
182,3,120.98260584850735,-119.55733766113437,18.515775146528007,8.646451673768436,1.197711218211332
183,3,123.54501878794257,-119.0581651093862,-32.99280206498408,5.902763402272507,0.893328842949361
184,1,79.55132152856386,11.085283755582935,78.77518163101344,2.0176925057157904,1.3172319298062065
185,2,47.200586077247365,46.00015747023921,-10.57737390607109,5.430249013260658,2.1524201358873425
186,3,116.61803848970365,98.24915933664164,-62.82411631554563,8.48764049500924,1.2195148687443518
187,2,49.004702164554075,-8.533527166076523,-48.25598147735144,5.517005108258442,2.505024483743955
188,2,39.79921024677828,-38.926728916261695,-8.287756762063944,5.876471600279742,2.727880582415127
189,1,72.84612448940976,49.856312782182655,-53.11220131845181,3.9588830361721277,1.4323269610198235
190,1,80.64052207455394,54.96082760578482,59.01017903161981,4.749034148265045,1.4962677470514456
191,3,116.59474171262559,29.357518933898675,-112.83824651721443,7.700469546303466,1.0320875650827057
192,3,124.20321774494361,87.9237603309085,87.72600337112617,6.5935982892217115,0.9925445820638257
193,2,36.73688010348805,10.074173389084836,-35.32859168244201,3.915911175513794,3.0327255338032506
194,1,77.7690828339261,-12.536066983873974,76.7520505876285,2.0255941576101457,1.645217091160677
195,1,70.55229634527234,50.53898882821431,-49.228417888580964,2.296157364366982,1.4726901082538446
196,2,37.73846840375462,35.42981673567558,-12.996925926449999,4.460007867605086,2.6676111845167094
197,3,107.88060336685521,64.06907202846963,86.79503783170732,6.407766671500211,1.4241158438593176
198,3,112.08048588257138,-109.01249581974254,26.044405749102808,8.087758345051624,1.008580149545283
199,3,123.80207328072149,122.91975526789045,-14.754223581302101,9.362853240227942,0.8346561778527122
200,2,43.92900079325416,-43.69048635432252,4.571489124615956,7.190058931671129,2.3713381788832697
201,1,82.12728780892482,53.747281100177084,-62.09767449098653,1.8851538937833576,1.237101015269339
202,1,75.16511928435393,-63.782989058872566,-39.76839780211038,2.174004355713132,1.5263097751683512
203,3,119.7614432192901,-84.85948597329082,84.50840740610431,7.146603382305378,1.2361941697940884
204,2,39.98198730454716,-8.913793582469888,38.97567950389177,5.937121659250447,2.6717485255374314
205,1,74.20817655403728,21.497725567296417,71.02606044902377,1.3031427316183708,1.5696521023553527
206,1,87.51699150883576,6.48171378103119,-87.27663598706368,4.1462556264824,1.4804286428174458
207,2,44.386811452878355,-33.577595785410175,29.029882745629163,2.4282670161317776,2.5073684936119176
208,1,78.89517913085169,-78.69726934974909,-5.584719060276588,2.2807406550950753,1.6982274117517369
209,1,80.13442919497265,-80.04128255803252,3.8626194310707094,3.602214678383484,1.6809209049633793
210,2,41.04191403973776,-36.298061913068786,-19.15435745203291,6.367669032645009,2.441488885220891
211,2,29.791325657878545,19.78226392669631,-22.275213094116573,11.386067327960994,3.745704931971182
212,2,38.764113087397014,38.48060094689014,-4.67972373316013,6.699600049135815,2.810072410166433
213,1,76.59007876001101,-64.03679108981811,42.01582501134163,0.9918908063159795,1.8000724075734051
214,2,34.99189995052542,16.377429793041692,-30.922691595680533,5.809071505821854,3.0994202766726433
215,1,78.59449853557022,7.164212130901364,-78.26729370944926,-0.5524926669329036,1.7658016598258517
216,1,88.98843263424762,-79.65929297009461,-39.66532725447581,2.838800501406478,1.5010262393626586
217,2,43.20421430633505,41.567141000462584,-11.780361746372153,4.333887885998482,2.4388914611222776
218,2,37.144105051086015,11.372785041572147,35.360207867662574,7.8307805511203235,2.9614147301037175
219,3,122.86291390678079,95.02855111852702,77.87727579967422,7.90091945080893,1.309983075533017
220,2,46.99677718293001,28.561846814429973,-37.321816302680226,5.7664681684095065,2.5565707831912885
221,2,44.62316841456384,-41.40123106621745,16.648279957887524,4.728884317191193,2.2896717844104924
222,1,80.29815184960087,45.952356194587864,-65.84963288149208,6.477702703706663,1.598544673500047
223,1,76.76531611147213,60.08756495729475,-47.774452327547685,2.357514467764177,1.4754614298865059
224,1,83.49111656806795,77.1442441697263,31.93011332996422,6.665114086958404,1.2012233461809756
225,1,81.96742692710875,60.95894081327354,-54.796593069046956,4.628303524236533,1.4217373021387145
226,3,124.47596610013866,-117.97082622167633,39.71335162307401,9.964133454670772,0.9207451471237862
227,1,83.17585900840984,-82.99723188741217,-5.448212625623773,3.7374662946350394,1.6117065587745945
228,3,125.24776357659667,-87.67295369045829,-89.44526523036203,9.787594596432504,0.9670827543188554
229,2,37.32382394219716,33.40171516763673,-16.655127064306548,2.14465484130878,3.0930157239341165
230,3,126.58697032817163,125.67497017875009,15.167825402333762,8.442233211698486,0.7902696886845861
231,2,40.987998023462,-40.55491895436665,5.942603013501543,7.690315942368644,2.5936481527000903
232,2,50.37630436312632,-19.213226515809236,-46.56848685687076,5.902205633051789,2.1056428703913816
233,2,36.55406090955216,-6.237876101344896,-36.01788820466186,3.18962030639285,2.85245784399964
234,1,88.67981901582624,-31.32918050194277,-82.9613931281074,2.895191098845061,1.1617455887191768
235,2,40.98955391731324,27.215833242056995,30.650317311259187,9.408211032510982,2.533208104559453
236,1,76.74290998192775,-23.437515990932933,73.07637837679853,5.4937834310694384,1.58082675448044
237,1,77.58057082972839,-48.96767711069273,60.17401074092902,2.8759919812679366,1.4346630604000006
238,2,38.3982634590284,12.87911293890018,-36.173955915492705,7.902898554116173,2.8129818298788845
239,1,82.12082973200958,-14.758900802764444,80.78369589816913,2.2669859592638963,1.4061512874766076
240,3,122.6141774401775,29.96656180602312,118.89592794901401,5.592256826346562,1.2535188357179972
241,3,117.13149998030711,112.96995652690283,-30.944744464066435,7.1510680237408915,1.3063908074951036
242,3,119.87822703869509,119.69238359346447,6.672527831030984,12.125777537016395,1.080658323737289
243,1,90.71135179305932,90.70284909843583,-1.2419780797360347,2.4520138363413917,1.267475834117406
244,1,88.63771585050355,-39.33429039370867,-79.43209848932614,2.513232041249964,1.1815882688543202
245,3,122.18161834837016,57.82898639538342,-107.62971799047578,8.40032360745024,1.2951551592585453
246,2,40.190017390841,-11.120331085729271,38.620923531420964,9.808273179146013,2.5182935353627176
247,3,120.60015663359131,120.11264570973371,10.832826069624915,12.251917830724127,0.9780114582001347
248,3,123.06758986365209,-9.37089424404978,-122.7103011809315,13.437560466896269,0.9615947190484097
249,3,114.88603717400797,57.949424038223874,-99.2001299958103,8.681909579199898,1.030628437951209
250,1,78.71311731288327,-4.707400276972786,-78.57222931636903,3.5912489774941903,1.352579702319915
251,1,71.65707963061206,44.67987154762302,56.02183627547195,-0.03328509884158226,1.7871162370808427
252,3,121.99611561302639,2.627382219473649,-121.96781988434365,11.95386885223655,0.8809471606971404
253,1,83.2359796985137,9.873071102835468,-82.64835620488614,0.66444089746413,1.5188568615852955
254,1,77.58406768850313,-42.17057341822694,-65.12242545139244,3.4335511275252584,1.3508474404852413
255,2,47.869933816450164,4.839001076788193,-47.624727108616185,3.805394944734312,2.1242617243120883
256,3,113.8711716849883,64.54928303971525,-93.80849535074535,7.822266346522608,1.3329001478502673
257,2,32.6781255989509,-24.70081518785601,-21.394616652704766,4.325475137900599,3.1552154220307624
258,2,41.12225909279986,34.91250712102882,21.729174844422253,4.7842494786483645,2.842398092821917
259,1,85.23549151306077,-84.97808194766425,6.619259926087874,1.9217545937020428,1.4455356308600835
260,2,48.419638457289345,42.77033445866562,22.697133709534633,4.903462410149846,2.1042059691414625
261,3,117.7055786856553,-98.39665780324754,64.59644716914077,10.666667823560614,1.3273014999222803
262,1,85.39340416715648,-71.25629965437071,47.0592523827341,0.7902744138749598,1.2945312164494154
263,2,39.80745765249647,36.43243211780819,16.040934347368847,6.441082854027734,2.941914775441591
264,3,119.1368635002959,-69.31069395373838,96.9000513330068,11.435918304611118,0.9237757657439634
265,2,44.41829968743336,34.04665686501544,28.52736411655552,4.973607270973208,2.678295798457159
266,2,43.261614392067095,15.478672684068137,-40.39774711227582,4.564162218504796,2.318132397753893
267,2,32.11803921507875,30.39867627202491,-10.367686527377563,5.538950749639499,3.3694053258393906
268,1,87.38270174862947,78.5163531085364,38.35256001136765,5.359450416721421,1.5291125479218857
269,1,86.90045677073726,83.46748785785711,-24.184041383963347,3.3882152619067156,1.6181396963155144
270,3,116.87218649245236,-115.69829057988007,-16.52312114644806,7.937571410784803,1.3102366389022722
271,3,121.97901766718705,-37.37686965679349,116.11137052722701,9.96775330237608,1.2296255625762158
272,3,122.4701509314137,108.46373967638256,56.87314871340575,6.795415700327153,1.2606211648335384
273,3,121.30336882911953,-121.3024356945228,-0.4757981395207354,10.362719020885896,0.9239892559987334
274,2,37.2484742307729,10.283065495896833,-35.800941279911186,6.817214615403535,2.8267658711458457
275,2,36.641883160309746,-9.760602841571362,-35.317959081788686,5.384383057722232,2.8736016378556717
276,3,119.87222964504278,113.95254709929573,37.2044143840037,7.322828403105538,1.022748538721878
277,2,45.86364509629682,41.13574324743067,20.281138257024285,4.226638155433085,2.377036530543764
278,2,42.71800077297216,-35.007234413524536,24.481036104629922,7.06963467269182,2.6132111842741415
279,3,118.14692833956947,-33.168969794799914,113.39539725591605,11.457961004978124,0.9263436046186755
280,3,123.85849355324173,13.68100200332979,123.10059548785013,7.725384505942411,1.1529963035093018
281,1,65.75728689684962,-12.729111538064947,64.51349083320552,3.9167734071029683,1.604527277185066
282,1,85.74382850186052,28.27428934106144,-80.94793813565857,-1.1740540372041375,1.3214189361006192
283,1,71.3014311061095,64.36745732569752,-30.67123269781945,1.8307645386856009,1.6541689591157316
284,2,38.18779529298434,-31.59822717211153,21.444340720071327,5.937882134258196,3.0168579693944593
285,1,74.40165052686928,61.82658773556943,-41.38935430878721,1.1806331660363327,1.7137908209086243
286,2,33.52659262139547,-14.559382809029076,30.20027789642271,4.126987250420808,3.3054741036977004
287,2,45.8041339368926,-45.303059017078134,6.756591552249675,4.664440887062227,2.261095686000573
288,1,77.66149399344054,11.652754249883177,76.78229592611197,3.5843854566527464,1.5611620788749219
289,2,41.73251940865358,-26.505011228107872,-32.23488104509653,5.6253419631872505,2.4399361183949297
290,1,79.76539710560408,79.07080107076251,-10.503665714531007,-1.4764624666499442,1.4423580399504519
291,1,82.3852041361156,-65.57224661149094,-49.87586926431714,-1.2414003052701323,1.420568451677764
292,3,120.38410945530127,-75.45454199370177,93.80269666628276,7.78626964428565,0.8505801372391696
293,1,73.58503887905715,-44.064487574645796,-58.9328336465865,3.9153731721071043,1.4959659484161558
294,1,84.9813340972357,60.87080000272481,59.30069857914216,-2.4950096854504693,1.6545537302100686
295,2,37.531217084193436,28.71571609181233,-24.166089984837917,5.000539647696739,3.141264935454582
296,3,112.21709050670124,-112.1960241209288,-2.1742983339783217,7.947504286965158,1.067293385764231
297,1,77.85942419517043,-73.94979370433686,24.362223771435815,5.776675556416896,1.3059160902327842
298,2,47.503798953171554,-40.756520554988654,-24.40321591991781,5.229956376574273,2.1946422663682097
299,1,84.25110871056746,-59.65537933989461,-59.493571373494895,3.765977969481857,1.3830368971960942
300,1,78.2567393279607,70.43263855839533,34.10807347164063,3.2825142801749263,1.7517350653680497
